nu, theta0, theta1, theta2, theta3, theta4, theta5, theta6, theta7, theta8, theta9, theta10, theta11, theta12, theta13, theta14, theta15, theta16, theta17, theta18, theta19, theta20, theta21, theta22, theta23, theta24, theta25, theta26, theta27, theta28, theta29, theta30, theta31, theta32, theta33, theta34, theta35, theta36, theta37, theta38, theta39, theta40, theta41, theta42, theta43, theta44, theta45, theta46, theta47, theta48, theta49, theta50, theta51, theta52, theta53, theta54, theta55, theta56, theta57, theta58, theta59, theta60, theta61, theta62, theta63, theta64, theta65, theta66, theta67, theta68, theta69, theta70, theta71, theta72, theta73, theta74, theta75, theta76, theta77, theta78, theta79, theta80, theta81, theta82, theta83, theta84, theta85, theta86, theta87, theta88, theta89, theta90, theta91, theta92, theta93, theta94, theta95, theta96, theta97, theta98, theta99
2,5.58346,5.96745,6.24868,6.23064,6.46957,6.40811,6.50282,6.63401,6.89476,7.06183,7.05900,7.24860,7.50201,7.62014,7.70223,7.80260,7.92696,8.14253,8.28552,8.04687,8.50011,8.60245,8.57254,8.66504,8.92125,8.98053,9.20052,9.24837,9.37986,9.60075,9.52659,9.92167,9.84790,9.89794,10.30175,10.25110,10.27180,10.47578,10.77391,10.84943,11.03833,11.12283,11.23587,11.31225,11.42858,11.67300,11.63946,11.65317,11.88182,12.09091,12.15780,12.10982,12.32044,12.61583,12.52041,12.77579,12.98755,12.99842,13.08490,13.31166,13.21731,13.36784,13.71191,13.73916,13.94214,14.00177,14.12244,14.27154,14.55119,14.58903,14.75935,14.81292,14.90809,14.96254,15.06659,15.43481,15.40216,15.62657,15.61964,15.83027,15.91783,16.06996,16.28207,16.28887,16.43923,16.64613,16.80243,16.92693,17.16828,17.33786,17.25430,17.47336,17.64187,17.73115,17.65301,17.80065,17.91641,18.14479,18.05896,18.22401
2,5.99157,6.05343,6.10901,6.35690,6.34220,6.43586,6.78214,6.81650,6.76586,7.06130,7.35204,7.46408,7.41014,7.55240,7.66453,7.82518,7.92847,8.11768,8.09723,8.25279,8.30026,8.61238,8.65723,8.69522,9.10446,8.98928,9.17436,9.34146,9.44110,9.51903,9.57202,9.84628,10.08136,10.11808,10.06851,10.27497,10.48232,10.48146,10.57454,10.65014,10.88056,11.13106,11.01970,11.12141,11.49394,11.45030,11.49888,11.73200,11.75431,11.83518,11.98529,12.20173,12.47583,12.40903,12.44922,12.76743,12.83196,12.90217,13.17776,13.32284,13.34544,13.53035,13.40312,13.70879,14.05942,13.96862,14.07136,14.32220,14.26743,14.43027,14.68653,14.90136,14.99265,15.01473,15.38012,15.37833,15.49835,15.60131,15.80495,15.72937,15.94977,15.99092,16.10149,16.39253,16.47023,16.58562,16.78439,16.85882,17.06297,17.08409,17.20386,17.32404,17.50259,17.60937,17.54390,17.91116,18.03500,18.18923,18.46610,18.32042
2,5.99608,5.99861,6.22094,6.44482,6.48655,6.54908,6.76133,6.69853,6.97298,7.14522,7.03094,7.33363,7.42206,7.51121,7.71832,7.89611,7.98955,8.30012,8.10198,8.19512,8.43243,8.70735,8.64606,8.82186,8.96287,9.17113,9.23375,9.36566,9.32553,9.71774,9.64944,9.82621,10.02077,10.25159,10.14130,10.33917,10.51445,10.56334,10.76879,10.79470,10.99809,11.05348,11.17755,11.33072,11.42837,11.68803,11.79641,12.00610,12.08838,12.34179,12.44823,12.50957,12.60888,12.69454,12.84867,12.87999,13.00792,13.17895,13.27432,13.46444,13.52099,13.68654,13.67860,13.98505,13.81867,14.13199,14.36685,14.35384,14.53037,14.58039,14.75080,14.87514,15.07687,15.05914,15.29883,15.48373,15.47833,15.50321,15.76223,15.93666,16.13770,16.11352,16.20219,16.32145,16.55708,16.65531,16.74935,16.90825,17.11815,17.03753,17.25254,17.31929,17.68938,17.56184,17.75623,17.72539,18.12750,17.93910,18.36937,18.42469
2,5.78211,5.98796,6.25741,6.46962,6.41286,6.47651,6.67084,6.85030,6.96348,7.00870,7.24011,7.30534,7.47596,7.51503,7.80813,7.91417,7.86045,8.26513,8.24746,8.42512,8.72838,8.54853,8.75593,8.77495,9.07411,9.01201,9.41141,9.52959,9.58500,9.65682,9.92341,9.95377,10.12922,10.18291,10.24625,10.37270,10.51314,10.80752,11.00932,10.85790,11.07800,10.97030,11.28630,11.34972,11.92013,11.75564,11.88108,12.01321,12.01196,12.41320,12.34920,12.53949,12.63557,12.73047,12.76241,12.90637,13.09666,13.28897,13.32551,13.31695,13.61283,13.66722,13.92879,13.89671,14.07132,14.29810,14.36379,14.46726,14.41313,14.76864,14.85341,14.90425,15.25011,15.20622,15.12239,15.57182,15.46837,15.64743,15.83913,15.82823,16.00313,16.35621,16.04492,16.50418,16.53833,16.53851,16.83009,16.89123,17.04482,17.17796,17.34243,17.22761,17.57368,17.51277,17.67336,17.92349,17.93365,18.20330,18.16274,18.42713
2,5.95064,6.01279,6.31020,6.30051,6.36097,6.52198,6.75960,6.70351,6.93319,6.92995,7.36072,7.25702,7.33909,7.57612,7.70942,7.89156,7.88212,8.13879,8.26298,8.14735,8.52038,8.61159,8.73649,8.93679,8.82873,9.16142,9.20799,9.37280,9.48398,9.57640,9.63698,9.78308,9.95345,10.21423,10.14610,10.48130,10.23415,10.42086,10.61978,10.83814,10.83407,10.96984,11.05166,11.23773,11.35341,11.72319,11.75722,11.86813,11.88327,11.92106,12.11356,12.39546,12.53772,12.53875,12.58591,12.79455,12.99245,13.14302,13.14399,13.35865,13.37586,13.54776,13.71620,13.77231,14.00773,14.06076,14.04592,14.41929,14.40318,14.52411,14.57430,14.99728,15.11716,15.11925,15.56948,15.30701,15.43567,15.62399,15.87044,15.83223,15.88572,16.12392,16.17513,16.49458,16.39022,16.61819,16.78915,16.87958,17.14216,17.03105,17.39028,17.34329,17.51791,17.53218,17.77694,17.83526,18.03365,18.12131,18.25949,18.36695
2,5.82263,6.01616,6.11863,6.49999,6.57251,6.77989,6.71680,6.92233,6.97782,7.08113,7.06312,7.28942,7.46453,7.61409,7.59993,7.77676,7.91439,8.08968,8.18052,8.29856,8.38289,8.34619,8.77885,8.96877,8.86737,9.00120,9.29135,9.19428,9.47149,9.52498,9.73240,9.57633,9.86499,10.09613,10.20174,10.19234,10.43127,10.51074,10.87339,10.80325,10.81633,10.88011,11.23989,11.11297,11.47384,11.48832,11.65862,11.70409,12.02587,12.04382,12.01881,12.32388,12.27840,12.45066,12.39772,12.62858,13.02816,13.12085,12.97112,13.24799,13.32614,13.61341,13.46551,13.70798,13.87482,14.14243,14.19334,14.37359,14.50789,14.57474,14.60010,14.76001,14.87780,15.03329,15.15149,15.36148,15.50512,15.44074,15.77345,15.91347,15.95724,16.09975,16.15101,16.30906,16.61137,16.62347,16.74890,16.92869,17.22294,17.23776,17.40287,17.45289,17.58361,17.87280,17.84035,17.83881,18.06320,18.20027,18.37868,18.42151
2,5.97782,6.16473,6.35191,6.33900,6.46554,6.63956,6.52978,6.92476,6.89814,7.04175,7.21678,7.51017,7.46064,7.41199,7.68957,7.97154,7.94529,8.12758,8.29027,8.51969,8.65648,8.82169,8.73274,9.06214,8.98403,9.18275,9.42270,9.46432,9.50667,9.61825,9.85894,9.93760,10.38486,10.31779,10.50561,10.40287,10.71150,10.76555,10.79569,11.11999,11.13759,11.51003,11.26968,11.46380,11.74423,11.68441,11.95403,12.06760,12.12671,12.40827,12.46191,12.61113,12.68201,12.66339,12.93291,13.00723,13.10219,13.22161,13.41881,13.79904,13.78110,13.81692,13.70337,14.11111,14.20506,14.26543,14.54180,14.60153,14.83299,14.68308,14.84529,15.17323,15.16817,15.20174,15.53606,15.41474,15.66667,15.79499,15.74941,16.00447,16.02520,16.17882,16.29225,16.60458,16.59233,16.73899,17.01730,16.84870,17.06672,17.17483,17.29847,17.36905,17.58902,17.56129,17.80888,17.90300,18.01799,18.14274,18.19921,18.46010
2,6.01192,6.13414,6.33002,6.26727,6.47358,6.62595,6.56938,6.89570,7.12070,7.25615,7.17960,7.28102,7.47456,7.51669,7.67100,7.85844,7.88058,8.18441,8.12545,8.45313,8.54296,8.49973,8.82712,8.75255,8.93443,9.04074,9.45456,9.33537,9.52750,9.75224,9.78327,9.82908,9.99606,10.12212,10.47489,10.15823,10.46047,10.48014,10.97720,10.94805,11.02008,11.00776,11.40272,11.42633,11.68786,11.78320,11.85556,11.78942,11.99617,12.25762,12.19502,12.32703,12.49784,12.72440,12.83100,12.79006,13.05277,13.24966,13.30024,13.21075,13.73720,13.64082,13.70195,13.73852,14.10819,14.05375,14.13813,14.36223,14.54385,14.51898,14.62076,14.92121,15.23697,15.04753,15.37594,15.52238,15.63455,15.78784,15.78327,15.82360,16.01480,16.16898,16.27602,16.31680,16.43167,16.63592,16.66463,16.76281,17.13687,17.22435,17.30834,17.42354,17.69742,17.52045,17.66519,17.88366,18.01607,18.34766,18.34417,18.37673
2,6.10040,6.34408,6.43052,6.45983,6.38351,6.60387,6.72169,6.81620,7.07495,7.02337,7.23201,7.49013,7.58183,7.55840,7.70202,7.92663,7.95181,8.09266,8.25134,8.46110,8.67380,8.74585,8.65085,8.76523,8.95438,8.99931,9.26544,9.32254,9.46985,9.78673,9.62313,9.85205,9.92291,10.13700,10.12257,10.22729,10.44012,10.50068,10.60749,10.65847,10.88814,11.11496,11.21169,11.16529,11.42613,11.66823,11.61365,11.56881,11.90503,12.24376,12.19733,12.32204,12.47823,12.56229,12.62509,12.82983,12.85636,13.11664,13.12248,13.23238,13.46941,13.64265,13.62508,13.67019,13.92591,13.94895,14.39739,14.29675,14.33780,14.59027,14.71132,14.90436,14.91266,15.02715,15.00182,15.36858,15.48424,15.72967,15.71966,15.82625,16.17315,16.04513,16.28505,16.40224,16.48719,16.64023,16.76509,16.82928,16.92570,17.01887,17.10751,17.29673,17.52019,17.73892,17.84215,17.75594,18.06013,17.94777,18.32664,18.28913
2,5.87383,6.03349,6.23771,6.28071,6.60082,6.70171,6.92613,6.98369,6.99354,7.25451,7.27506,7.36385,7.52099,7.60915,7.90834,7.88917,7.97927,8.15868,8.47475,8.32993,8.58305,8.77015,8.81217,8.88809,9.08914,9.19119,9.30667,9.39151,9.51636,9.90181,9.74922,10.22905,10.01666,10.19142,10.36602,10.67054,10.67747,10.75432,10.86407,11.06192,11.15713,11.21458,11.34653,11.59291,11.69671,11.88180,12.03229,12.22228,12.09723,12.20214,12.52308,12.46537,12.50904,12.71447,13.00696,13.00180,13.37739,13.29222,13.49794,13.53055,13.82881,13.68454,13.90279,13.94685,14.20696,14.15803,14.37808,14.51415,14.65592,14.69366,14.85499,15.09357,15.02571,15.21063,15.51380,15.53743,15.56801,15.57758,15.77562,16.02905,16.13086,16.24681,16.45145,16.43244,16.48121,16.68723,16.86788,17.05583,16.85444,17.03739,17.20642,17.39495,17.59167,17.63958,17.84155,18.09464,18.11723,18.07880,18.19659,18.28083
2,5.87094,6.20340,6.47070,6.36004,6.45182,6.78009,6.70639,7.01061,7.08149,7.05260,7.33575,7.47295,7.60991,7.59329,7.68844,7.89012,8.01535,8.09990,8.31021,8.26208,8.56099,8.60070,8.80192,8.83394,9.12126,9.16341,9.05752,9.35358,9.46218,9.57903,9.75892,9.90289,9.84656,10.01251,10.35152,10.19650,10.27855,10.58270,10.70181,10.63860,10.82484,10.83411,11.16659,11.38889,11.39451,11.56613,11.62019,11.61602,11.88499,11.97833,12.01959,12.23393,12.55193,12.72876,12.80873,12.70063,12.69975,12.83332,13.14347,13.15969,13.47106,13.39269,13.66840,13.90299,14.10827,14.19274,14.20913,14.29357,14.33862,14.60376,14.79069,14.87324,15.05830,15.04477,15.18310,15.27123,15.41947,15.63841,15.72800,15.85992,16.00103,16.22379,16.30996,16.34729,16.40088,16.63039,16.66009,16.79636,16.90017,17.17942,17.30209,17.52190,17.55377,17.78363,17.92725,17.84579,18.09556,18.38536,18.29485,18.59784
2,6.08177,6.21955,6.26121,6.41825,6.41005,6.65572,6.73816,6.77354,7.10009,7.33095,7.28359,7.37859,7.51751,7.60279,7.96815,7.95180,8.07066,8.25465,8.17236,8.53012,8.67229,8.71825,8.92199,8.93376,9.11795,9.16221,9.37642,9.52726,9.73562,9.90023,10.09307,10.01554,10.11098,10.17185,10.23192,10.56961,10.67049,10.73855,10.89135,11.06817,11.16531,11.44018,11.56994,11.65010,11.62459,11.78621,11.97381,12.14493,12.08683,12.28497,12.57202,12.50409,12.63267,12.66793,13.07521,13.14053,13.17989,13.28688,13.43447,13.51106,13.76101,13.88518,13.90192,14.12795,14.20769,14.35103,14.21167,14.52144,14.65884,14.81147,14.86809,15.02800,15.28711,15.47124,15.35541,15.60766,15.63228,15.60249,15.90436,16.07739,16.02772,16.29057,16.41979,16.38050,16.67276,16.73555,16.94212,16.99975,17.10248,17.23341,17.29757,17.42731,17.68253,17.90704,17.95367,17.85682,18.04509,18.17249,18.17632,18.44211
2,6.21002,6.26818,6.38805,6.45395,6.66385,6.53139,6.76141,6.96466,7.07731,7.15763,7.21353,7.43274,7.65849,7.89987,7.90081,7.89578,8.15686,8.14957,8.34034,8.37821,8.64413,8.63197,8.97135,8.86181,8.96277,9.24617,9.31166,9.47832,9.66108,9.80153,9.87489,9.97152,10.13476,10.31976,10.25340,10.46485,10.58144,10.84668,10.75212,11.05021,11.23154,11.29096,11.37197,11.44631,11.56189,11.66837,11.80433,12.15377,11.99447,12.33668,12.55333,12.62223,12.36207,12.72898,12.85333,12.93785,12.97348,13.28609,13.44184,13.49265,13.66296,13.64214,13.90058,14.05080,14.19736,14.28667,14.44464,14.49107,14.65710,14.79964,15.04714,14.99732,15.00758,15.22338,15.27114,15.35952,15.68096,15.68118,15.88563,15.89234,16.26728,16.31573,16.45810,16.39561,16.66378,16.62293,16.91923,16.97362,16.94041,17.23847,17.39742,17.55968,17.65017,17.76903,17.69436,17.91880,18.19704,18.24066,18.50675,18.40476
2,5.98428,6.08304,6.32954,6.43064,6.63726,6.77474,6.68732,7.02510,7.04426,7.06203,7.11778,7.21800,7.56003,7.86873,7.70941,8.13578,8.12481,8.15391,8.29731,8.27923,8.47536,8.68471,8.87254,9.03148,8.90588,9.22384,9.40509,9.53386,9.54418,9.64472,9.68760,9.83674,10.15825,10.25438,10.15093,10.42401,10.62629,10.65887,10.87808,11.05124,11.17185,11.42603,11.36397,11.48666,11.54186,11.64413,11.88800,11.93597,12.16188,12.23208,12.33698,12.47957,12.60506,12.64286,12.97020,13.00786,13.12725,13.10630,13.34610,13.51974,13.64877,13.73193,13.90757,13.95337,14.08900,14.18198,14.49161,14.62863,14.68117,14.65919,15.02207,14.95958,15.24502,15.26559,15.31754,15.45197,15.72008,15.76053,16.03189,16.00206,16.13213,16.28553,16.35755,16.57567,16.44017,16.70410,16.72086,17.08524,17.28020,17.14437,17.23025,17.64396,17.70268,17.80947,17.80255,18.11454,18.01511,18.27167,18.34714,18.56584
2,6.07688,6.23646,6.56287,6.68220,6.49340,6.74007,7.01239,7.08322,7.05149,7.30923,7.39898,7.46330,7.72423,7.47580,7.79454,8.01215,7.96290,8.10530,8.14341,8.19907,8.40673,8.61136,8.82452,8.85542,9.08146,9.21147,9.26073,9.42661,9.57392,9.59429,9.60753,9.81643,9.86040,9.98309,10.38690,10.32958,10.24499,10.58782,10.65461,10.65410,10.92678,11.14012,11.28490,11.28585,11.32724,11.62147,11.54175,11.86165,11.94761,12.14476,12.25453,12.33452,12.55233,12.33029,12.39627,12.82743,12.95454,12.89573,13.40135,13.34841,13.31860,13.61870,13.68862,13.90999,13.91368,14.39943,14.36891,14.41079,14.30070,14.65778,14.88610,14.73547,14.86677,15.11651,15.33254,15.35747,15.59459,15.82034,15.76341,15.78649,16.11976,16.03631,16.51168,16.41259,16.76476,16.76906,16.94406,17.14322,17.09136,17.32503,17.32128,17.47502,17.70735,17.78811,17.94104,17.90052,17.96673,18.34008,18.40419,18.51996
2,6.10299,6.29229,6.46610,6.44254,6.34305,6.70579,6.99688,6.98618,7.02289,7.18109,7.31356,7.46297,7.69718,7.81675,7.84382,7.98077,8.32712,8.20520,8.40572,8.49433,8.58276,8.79812,8.89760,9.01288,9.19375,9.19788,9.33696,9.61199,9.46128,9.67300,10.08007,9.90082,10.10898,10.16525,10.20346,10.54196,10.40874,10.90655,10.77290,10.97400,11.18068,11.02443,11.46184,11.35118,11.63910,11.76554,11.87829,12.00674,11.84474,12.11254,12.25425,12.45368,12.56293,12.59789,12.74878,12.91816,12.95048,13.26101,13.30509,13.47019,13.29848,13.68576,13.61819,13.96578,13.94017,14.19456,14.14166,14.45033,14.72647,14.80550,14.95507,14.93628,15.25093,15.13895,15.42213,15.57860,15.47368,15.75881,15.89152,16.12632,16.11404,16.12226,16.41129,16.43316,16.54441,16.85582,16.94752,16.92414,17.16569,17.19746,17.34791,17.43030,17.61686,17.81626,17.76527,17.95161,18.07036,18.22759,18.43054,18.59147
2,5.99838,6.08955,6.22710,6.48360,6.70183,6.59476,6.91564,7.04739,7.00571,7.24362,7.28360,7.33733,7.50943,7.70547,7.93070,8.04737,7.98562,8.33083,8.33080,8.33978,8.59233,8.49219,8.69057,8.71273,9.01129,9.07602,9.07896,9.47983,9.57035,9.75830,9.78603,9.85946,9.99131,10.30085,10.24062,10.28283,10.52370,10.78183,10.73462,10.79408,11.23748,11.16459,11.34524,11.19828,11.26848,11.75944,11.81609,11.79838,12.14542,12.12370,12.33908,12.33780,12.44213,12.56136,12.74233,12.82581,13.10103,12.83809,13.22565,13.36149,13.39563,13.55261,13.65486,13.72223,13.93739,14.02797,14.03577,14.29150,14.66945,14.42362,14.79147,14.85481,15.06441,15.02441,15.15352,15.38008,15.62702,15.79023,15.72098,15.98640,16.15003,16.11920,16.40602,16.50681,16.51988,16.64835,17.09498,17.05136,17.22564,17.31127,17.30665,17.45483,17.61940,17.87351,17.92514,18.16765,18.05807,18.26716,18.31895,18.56426
2,6.32219,6.20505,6.39689,6.38583,6.54232,6.82100,7.00585,6.90551,7.03440,7.12319,7.27812,7.48719,7.83262,7.83509,7.83388,7.91890,8.04096,8.09442,8.31933,8.46743,8.54241,8.83911,8.69670,9.02499,9.17050,9.26978,9.13561,9.42925,9.43358,9.67615,9.92199,10.12770,10.00567,10.11938,10.18900,10.34578,10.49567,10.56643,10.70962,10.81863,10.94344,11.29132,11.06680,11.50160,11.67303,11.71985,11.82961,11.95014,11.89672,12.21740,12.39391,12.45752,12.51661,12.58091,12.51114,13.02536,12.93629,13.14575,13.20874,13.40856,13.52955,13.73903,13.74353,13.79396,13.99553,14.20049,14.15647,14.47672,14.64626,14.59275,14.87534,15.00424,14.89377,15.16340,15.43689,15.42316,15.76036,15.77259,15.81818,15.94197,16.22122,16.37477,16.45006,16.27873,16.51870,16.64226,17.02314,17.05520,17.08057,17.34159,17.40291,17.70211,17.87081,17.77261,17.96002,18.20886,18.21650,18.30265,18.41996,18.42888
2,6.08560,6.25012,6.48948,6.34721,6.66785,6.71925,6.98690,7.15029,7.16814,7.24437,7.36892,7.56050,7.80554,7.61542,7.85039,8.24118,8.16282,8.19602,8.41366,8.51611,8.73746,8.84360,8.88017,8.88393,9.14553,9.47930,9.26101,9.58655,9.80298,9.78715,10.03173,10.01863,10.10647,10.33299,10.38597,10.46921,10.63482,11.00286,10.81585,11.10592,10.94438,11.16809,11.25320,11.42915,11.63300,11.93534,11.83546,12.00081,12.22146,12.32915,12.30977,12.57426,12.61646,12.95586,12.96310,13.08873,13.14567,13.41818,13.39989,13.35767,13.81826,13.77814,13.94659,14.24262,14.18015,14.28468,14.38462,14.49832,14.63901,14.85626,14.84886,15.19585,15.18544,15.34999,15.36840,15.58428,15.66637,15.79286,15.94270,16.13402,16.19374,16.16682,16.29178,16.67694,16.63752,16.88309,16.88008,17.03977,17.18039,17.27494,17.56865,17.66853,17.79962,17.58897,17.96521,18.11095,18.21905,18.45154,18.42049,18.56939
2,6.24259,6.30499,6.37809,6.60026,6.66889,6.96401,6.90498,7.16516,7.20121,7.15282,7.44032,7.62326,7.64676,7.70837,7.89036,7.96289,8.16204,8.23363,8.30889,8.59541,8.76144,8.83220,8.87432,8.84906,9.02585,9.23505,9.56571,9.60508,9.56449,9.80668,9.91585,9.91648,10.05790,10.11925,10.35018,10.49681,10.76859,10.96798,10.77435,10.90967,11.07875,11.40526,11.46404,11.60385,11.66519,11.88551,12.13574,12.22574,12.34411,12.48027,12.40753,12.44259,12.80260,12.60052,12.99696,12.92459,13.21201,13.30021,13.44784,13.38439,13.76158,13.72826,13.97671,14.03177,14.14084,14.39993,14.58012,14.49365,14.63348,14.68982,14.85619,15.19430,15.12187,15.35723,15.33807,15.61515,15.71390,15.94670,15.77159,16.18967,16.16843,16.31468,16.43418,16.51632,16.65516,16.72891,17.21142,16.97473,17.12236,17.33856,17.45552,17.53171,17.57816,17.77656,18.08265,18.15381,18.37318,18.38147,18.32704,18.57805
2,6.16548,6.13069,6.27069,6.65562,6.58167,6.91647,6.81255,7.03239,7.22714,7.27018,7.28371,7.39200,7.48153,7.92311,7.91124,8.04120,8.14249,8.10645,8.68810,8.61822,8.63431,8.81225,8.86681,8.83496,8.96687,9.26764,9.62167,9.52365,9.61269,9.85097,10.00295,9.99629,10.22730,10.44550,10.40840,10.34627,10.62105,10.95389,10.95124,11.19762,11.33451,11.23033,11.39015,11.59176,11.71329,11.83381,11.87697,11.95240,12.16573,12.20750,12.34631,12.66513,12.57899,12.69465,12.98469,13.11435,13.17375,13.19548,13.43239,13.78242,13.59322,13.67847,13.88149,13.93712,14.14396,14.38050,14.47740,14.64707,14.58251,14.73436,14.85626,15.14401,15.16195,15.29107,15.51022,15.38308,15.64581,15.88140,15.87163,16.09954,16.17488,16.31443,16.45353,16.65960,16.78392,16.94549,17.24703,17.17576,17.31626,17.15397,17.42929,17.60394,17.78336,17.92062,17.85578,18.03546,18.12711,18.44487,18.55111,18.64443
2,6.19298,6.30952,6.49180,6.39258,6.65172,6.88517,6.76681,6.94987,7.11519,7.28893,7.62125,7.51518,7.82637,7.84401,7.85403,8.08252,8.36399,8.33635,8.32810,8.60910,8.65184,8.67961,8.68895,9.27908,9.22276,9.47593,9.38873,9.58660,9.78607,9.75135,10.02025,10.05240,10.23191,10.22748,10.46573,10.73495,10.68106,10.88644,10.86497,11.18126,11.16628,11.15780,11.27225,11.74524,11.82095,11.81175,11.88331,12.15332,12.27210,12.37045,12.66895,12.76629,12.68750,12.68446,13.01984,13.26348,13.41233,13.29053,13.49012,13.50740,13.74695,13.81493,14.22682,14.23079,14.17076,14.18015,14.38680,14.50665,14.68496,14.79074,15.21232,15.05189,15.24823,15.34861,15.49938,15.77082,15.72316,15.84396,15.88120,16.13494,16.21047,16.50985,16.49174,16.42840,16.70067,16.80325,17.06899,17.11083,17.33953,17.31814,17.41761,17.58094,17.70871,17.94697,18.13586,18.20290,18.15794,18.49138,18.51051,18.61060
2,6.19674,6.28941,6.40734,6.33417,6.74039,6.93710,6.84632,7.00959,7.25271,7.33096,7.27087,7.67787,7.77045,7.79502,7.94689,8.30133,8.08653,8.40118,8.33746,8.63402,8.56193,9.02674,8.84420,8.99081,9.24536,9.32323,9.51147,9.57330,9.61902,9.81831,9.79319,9.84098,10.30579,10.29264,10.41572,10.25107,10.41737,10.61714,10.94033,10.92244,10.99346,11.22259,11.31442,11.48167,11.57041,11.80520,11.66082,11.94710,12.12178,12.27299,12.28308,12.47429,12.50672,12.91404,12.90611,12.85377,13.06485,13.14255,13.55501,13.47392,13.62199,13.81718,13.92638,14.08241,14.18847,14.10237,14.35874,14.38455,14.67878,14.87134,14.91340,15.02432,15.00091,15.26668,15.38487,15.45471,15.51231,15.63759,15.87729,15.98871,16.12744,16.35144,16.51500,16.48788,16.66472,16.84554,17.08560,17.21503,17.28330,17.35890,17.41212,17.55796,17.84441,17.97240,18.25860,18.03020,18.08222,18.50488,18.45981,18.47750
2,6.23222,6.27571,6.61771,6.61102,6.75949,6.86590,7.02158,6.97617,7.26390,7.14263,7.37328,7.40131,7.75688,7.73644,8.06639,8.08263,8.05320,8.48888,8.52656,8.78884,8.61636,9.06752,8.91809,9.01463,9.33471,9.22144,9.60364,9.51083,9.74163,10.06403,9.90938,9.98720,10.35670,10.27947,10.57125,10.76906,10.72466,10.89052,10.88166,11.36900,11.26189,11.47631,11.56013,11.49169,11.69082,11.85468,11.98493,12.06640,12.32180,12.43358,12.58799,12.67241,12.80906,12.87759,13.22722,13.27283,13.26416,13.41719,13.54525,13.58274,13.80291,13.92273,13.96697,14.28969,14.43586,14.34140,14.65121,14.59944,14.59869,14.88241,14.94926,15.05419,15.24375,15.36494,15.29067,15.69439,15.79156,15.96821,15.97742,16.17969,16.12374,16.26208,16.71934,16.65857,16.72854,16.71207,16.93438,17.11133,17.27359,17.06841,17.47712,17.77345,17.86327,17.94487,17.98089,18.06892,18.16353,18.41763,18.46171,18.49315
2,6.24865,6.31123,6.58091,6.48644,6.66523,6.87234,6.90783,6.97089,7.34794,7.23081,7.45811,7.48328,7.80368,7.89545,7.83438,8.07246,8.22965,8.25582,8.43951,8.58825,8.60340,8.84773,8.84227,9.04410,9.31511,9.46341,9.54738,9.54184,9.70974,9.71128,9.99486,10.15320,10.21440,10.45111,10.45293,10.64695,10.77582,10.95454,10.87040,11.11616,11.11838,11.41621,11.66227,11.47150,11.91820,11.89420,11.97001,12.31023,12.25782,12.44284,12.50720,12.61107,12.59125,12.86599,12.97172,13.24415,13.22859,13.28656,13.42650,13.57338,13.80800,13.87084,14.03955,14.02886,14.20273,14.40196,14.59205,14.50313,14.63039,14.84261,15.03992,14.97363,15.37166,15.39850,15.50374,15.57329,15.85895,15.62265,15.92941,16.27283,16.35465,16.40643,16.63576,16.61516,16.67174,16.82578,16.98633,17.28757,17.26749,17.28875,17.32270,17.62057,17.95152,18.00618,17.88275,18.20432,18.35614,18.55005,18.44141,18.65851
